project,hash,date,fileId,fileName,dok0.004Values,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,dok0.004Median,dok0.004Std,dok0.004Min,dok0.004Max,dok0.004RelativeAvg,dok0.004RelativeMedian,dok0.004RelativeMin,dok0.004RelativeMax,dok0.004FileBusFactor0.5,dok0.004FileBusFactor0.6,dok0.004FileBusFactor0.7,dok0.004FileBusFactor0.8,dok0.004FileBusFactor0.9,dok0.004FileBusFactor1.0,dok0.004ProjectBusFactor0.5,dok0.004ProjectBusFactor0.6,dok0.004ProjectBusFactor0.7,dok0.004ProjectBusFactor0.8,dok0.004ProjectBusFactor0.9,dok0.004ProjectBusFactor1.0,isBugPresent,isBugfix,isSZZBugIntroducer,isRefactor,totalBugfix,totalRefactors,revision,age,authors,totalAuthors,authorId,totalLoc,locFirst,locLast,locLast-First,deltaTotalAddedToLast,deltaTotalRemovedToLast,deltaTotalReplacedToLast,added,removed,replaced,modified,relativeAdded,relativeRemoved,relativeReplaced,relativeModified,deltaLocToLast,deltaLocToPrev,deltaLocToNext,deltaLocAddedToPrev,deltaLocRemovedToPrev,deltaLocReplacedToPrev,deltaLocModifiedToPrev,deltaLocAddedToNext,deltaLocRemovedToNext,deltaLocReplacedToNext,deltaLocModifiedToNext,180hcpf1,180hcpf2,180fileHcpf,180commitHcpf,180hcm1,180hcm2,180edhcm,180ldhcm,180lgdhcm,90hcpf1,90hcpf2,90fileHcpf,90commitHcpf,90hcm1,90hcm2,90edhcm,90ldhcm,90lgdhcm,riskScore,nrOfFunctions,ccsSum,ccsAvg,ccsMed,ccsMin,ccsMax,ccsStd,isKillCommit,scatterSingleScore,scatterAvg15,scatterSum15,scatterMax15,scatterMed15,scatterTimeAvg,scatterTimeSum,scatterTimeMax,scatterTimeMed,dependencyChanged,dependencyChangedPrev5Commits
bahmni-core,8c0228e9f6083e80e23e1d3e137b6532f71e8613,1444123477,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.004447206,""3"":0.0012543718,""101"":0.004685133,""133"":2.4443364E-4,""71"":0.0026969789,""139"":0.008633858,""111"":0.031141521,""112"":0.004150709,""147"":0.002097164,""148"":0.0015795506,""151"":8.80762E-4,""152"":2.43397E-4,""58"":0.005181347,""124"":0.0042851595}",null,0.0052,0.0715,0.0051,0.0034,0.0076,0.0002,0.0311,0.0715,0.6702,0.0476,6.0958,0,0,0,0,0,0,5,0,0,0,0,0,false,false,true,false,8,1,69,69035700,14,20,58,346,65,428,363,180,98,91,0,0,2,2,0.0,0.0,0.0057803467,0.0057803467,82,0,-5,0,0,1,1,0,-5,2,-3,0.8782,0.0007,0.8788,0.7203,3.6074,0.0160,1.8615,115.7788,332.0714,0.8302,0.0012,0.8201,0.7552,7.1179,0.0150,2.3890,162.4497,505.3946,28.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,33.2000,2485.4875,165.6992,1473.8918,33.2000,15734.9150,238.4078,1972.4603,31.1429,true,true
bahmni-core,7721750d0a6aa9a1e77abcf924eaf088c5e0ec04,1445857646,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.004158496,""3"":0.0011729386,""133"":2.2856514E-4,""101"":0.0020065522,""71"":0.0025139765,""139"":0.008070701,""111"":0.028681085,""112"":0.0038657219,""147"":0.0019610175,""148"":0.001477007,""151"":8.235834E-4,""152"":2.275958E-4,""58"":0.004844977,""124"":0.00400469}",0.0025,0.0025,0.0640,0.0046,0.0023,0.0070,0.0002,0.0287,0.0640,0.4941,0.0498,6.2704,0,0,0,0,0,0,1,0,0,0,0,0,false,false,false,false,8,1,70,70769869,14,20,71,341,65,428,363,180,93,91,0,5,0,5,0.0,0.014662757,0.0,0.014662757,87,5,0,0,5,-2,3,0,5,-2,3,0.8800,0.0007,0.8785,0.7165,4.4885,0.0166,2.0185,129.7467,379.2757,0.8339,0.0014,0.8335,0.7373,7.9557,0.0159,2.4377,168.8415,536.8184,46.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,357.8800,2693.5256,179.5684,1473.8918,33.2000,15701.7148,241.5648,1972.4603,31.1429,false,false
bahmni-core,29cb8a142098f70dd3f9853b2379fe96de64e66b,1446441060,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.004043446,""3"":0.0011404876,""133"":2.2313412E-4,""101"":0.0019510384,""71"":0.002454241,""139"":0.007877505,""111"":0.027997812,""112"":0.0037738676,""81"":0.005249344,""147"":0.0019067635,""148"":0.0014361438,""151"":8.0079795E-4,""152"":2.2218781E-4,""124"":0.003909533}",null,0.0052,0.0630,0.0045,0.0022,0.0068,0.0002,0.0280,0.0630,0.4896,0.0494,6.2231,0,0,0,0,0,0,5,0,0,0,0,0,true,false,true,false,8,1,71,71353283,14,21,81,341,65,428,363,180,93,89,0,0,2,2,0.0,0.0,0.0058651026,0.0058651026,87,0,0,0,-5,2,-3,0,0,0,0,0.8811,0.0007,0.8799,0.7269,4.4885,0.0166,2.0185,129.7467,379.2757,0.8392,0.0012,0.8354,0.7431,7.9557,0.0159,2.4377,168.8415,536.8184,76.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,33.2000,2366.7883,157.7859,1473.8918,33.2000,15343.8350,239.7474,1972.4603,31.1429,true,false
bahmni-core,62d3be6884e2c6378159d598cded4c1644781e74,1446532268,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0040272716,""3"":0.0011359258,""133"":2.213526E-4,""101"":0.0019432342,""71"":0.0024444242,""139"":0.007818589,""111"":0.027841903,""112"":0.0037587718,""81"":0.005228346,""147"":0.001899136,""148"":0.0014303991,""151"":7.975947E-4,""152"":2.2129907E-4,""124"":0.0038805269}",0.0052,0.0052,0.0626,0.0045,0.0022,0.0068,0.0002,0.0278,0.0626,0.4903,0.0495,6.2218,0,0,0,0,0,0,5,0,0,0,0,0,false,true,false,false,9,1,72,71444491,14,21,81,341,65,428,363,180,93,87,0,0,2,2,0.0,0.0,0.0058651026,0.0058651026,87,0,6,0,0,0,0,-6,0,2,-4,0.8790,0.0007,0.8825,0.7277,4.4885,0.0166,2.0185,129.7467,379.2757,0.8369,0.0012,0.8406,0.7380,7.9557,0.0159,2.4377,168.8415,536.8184,64.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,33.2000,2364.7312,157.6488,1473.8918,33.2000,15310.6348,243.0260,1972.4603,31.1429,true,true
bahmni-core,fe8f7e091cf3b0fce03b47bc1ad2985b45f39294,1446733359,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.003907349,""3"":0.0011021005,""133"":2.1562375E-4,""101"":0.0018853691,""71"":0.0023716348,""139"":0.0076137325,""111"":0.027055454,""112"":0.0036468445,""81"":0.0050930306,""147"":0.0018425842,""148"":0.0013878051,""151"":7.7384413E-4,""152"":2.1470929E-4,""88"":0.018041236,""124"":0.0037779433}",null,0.0180,0.0789,0.0053,0.0024,0.0072,0.0002,0.0271,0.0789,0.4507,0.0408,5.1417,0,0,0,0,0,0,7,0,0,0,0,0,false,false,false,false,9,1,73,71645582,15,22,88,347,65,428,363,174,93,87,6,0,0,6,0.017291067,0.0,0.0,0.017291067,81,-6,6,6,0,-2,4,0,0,-2,-2,0.8790,0.0008,0.8813,0.7298,4.4885,0.0166,2.0185,129.7467,379.2757,0.8412,0.0014,0.8405,0.7396,7.9557,0.0159,2.4377,168.8415,536.8184,26.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,14.0000,3103.4146,206.8943,1473.8918,33.2000,15277.4355,246.4102,1972.4603,31.1429,true,true
bahmni-core,6e19d0d3a2eb0c8f277a93d686a47bfad093675a,1446733414,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.003838105,""3"":0.0010825696,""133"":2.1180256E-4,""101"":0.0018519575,""71"":0.0023296059,""139"":0.0074788057,""111"":0.026575988,""112"":0.0035822168,""147"":0.0018099308,""148"":0.0013632111,""151"":7.601304E-4,""88"":0.04050633,""152"":2.1090433E-4,""124"":0.0037109924}",0.0180,0.0405,0.0953,0.0068,0.0021,0.0114,0.0002,0.0405,0.0953,0.3071,0.0310,5.9498,1,0,0,0,0,0,5,0,0,0,0,0,false,false,false,false,9,1,74,71645637,14,22,88,353,65,428,363,168,93,85,6,0,2,8,0.016997168,0.0,0.0056657223,0.02266289,75,-6,0,0,0,2,2,6,0,0,6,0.8789,0.0010,0.8816,0.7306,4.4885,0.0166,2.0185,129.7467,379.2757,0.8412,0.0018,0.8412,0.7413,7.9557,0.0159,2.4377,168.8415,536.8184,43.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,41.0000,3420.1345,228.0090,1473.8918,41.0000,15263.4355,250.2202,1972.4603,31.1429,false,true
bahmni-core,cd4e687d99bc95b6eacaca1fe0f808c6a31f9d4d,1446782251,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.003838105,""3"":0.0010825696,""133"":2.1180256E-4,""101"":0.0018519575,""71"":0.0073928977,""139"":0.0074788057,""111"":0.026575988,""112"":0.0035822168,""147"":0.0018099308,""148"":0.0013632111,""151"":7.601304E-4,""152"":2.1090433E-4,""88"":0.035443038,""124"":0.0037109924}",0.0023,0.0074,0.0953,0.0068,0.0027,0.0103,0.0002,0.0354,0.0953,0.3991,0.0310,5.2061,0,0,0,0,0,0,5,0,0,0,0,0,true,false,false,false,9,1,75,71694474,14,22,71,353,65,428,363,168,93,83,0,0,2,2,0.0,0.0,0.0056657223,0.0056657223,75,0,6,-6,0,0,-6,-6,0,0,-6,0.8791,0.0011,0.8821,0.7332,4.4885,0.0166,2.0185,129.7467,379.2757,0.8422,0.0018,0.8424,0.7465,7.9557,0.0159,2.4377,168.8415,536.8184,57.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,33.2000,3410.2776,227.3518,1473.8918,33.2000,15222.4355,253.7073,1972.4603,31.1429,true,true
bahmni-core,ef8a32486c4e9cddad6d8899708d1ffcdd4ae1d9,1447097722,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0037112928,""3"":0.0010468012,""133"":2.0480454E-4,""101"":0.0017907684,""71"":0.002252635,""139"":0.007231707,""110"":0.02238806,""111"":0.025697945,""112"":0.0034638592,""147"":0.0017501302,""148"":0.0013181702,""151"":7.350155E-4,""152"":2.0393598E-4,""88"":0.03427199,""124"":0.0035883798}",null,0.0224,0.1097,0.0073,0.0023,0.0105,0.0002,0.0343,0.1097,0.3081,0.0279,4.6881,1,0,0,0,0,0,2,0,0,0,0,0,false,true,false,false,10,1,76,72009945,15,23,110,359,65,428,363,162,93,81,6,0,2,8,0.016713092,0.0,0.0055710305,0.022284122,69,-6,0,6,0,0,6,6,0,1,7,0.8776,0.0012,0.8829,0.7217,4.4885,0.0166,2.0185,129.7467,379.2757,0.8475,0.0019,0.8349,0.7107,7.9557,0.0159,2.4377,168.8415,536.8184,78.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,1473.8918,3397.2441,226.4829,1473.8918,31.1429,15189.2354,257.4447,1972.4603,31.1429,false,false
bahmni-core,9f18d540c623a2706419e111f84f29cc5ef85f08,1447655408,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0036231081,""66"":0.0024875621,""3"":0.0010219278,""133"":1.9913836E-4,""71"":0.0021991094,""139"":0.0070339423,""110"":0.02185609,""111"":0.025047725,""112"":0.0033815533,""147"":0.001708545,""148"":0.0012868487,""151"":7.175507E-4,""152"":1.990902E-4,""88"":0.033457644,""124"":0.0034910892}",null,0.0025,0.1077,0.0072,0.0025,0.0102,0.0002,0.0335,0.1077,0.3464,0.0277,4.6594,1,0,0,0,0,0,10,0,0,0,0,0,false,false,true,false,10,1,77,72567631,15,24,66,359,65,428,363,162,93,80,0,0,1,1,0.0,0.0,0.0027855153,0.0027855153,69,0,0,-6,0,-1,-7,0,0,0,0,0.8711,0.0011,0.8752,0.7192,4.4885,0.0166,2.0185,129.7467,379.2757,0.8362,0.0018,0.8230,0.7024,7.9557,0.0159,2.4377,168.8415,536.8184,45.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,143.0000,1954.4951,130.2997,771.8833,31.1429,13715.3428,236.4714,1972.4603,31.1429,true,true
bahmni-core,63bcab8a5e3dc84562004621067f2d174a87a75a,1447758381,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0036086156,""66"":0.0024776119,""3"":0.0010178401,""133"":1.9834182E-4,""71"":0.002181552,""139"":0.0070035066,""110"":0.021768667,""111"":0.024888568,""112"":0.003354555,""147"":0.0017017109,""148"":0.0012817014,""151"":7.146805E-4,""152"":1.9750066E-4,""88"":0.033323806,""124"":0.0034751461}",0.0025,0.0025,0.1072,0.0071,0.0025,0.0101,0.0002,0.0333,0.1072,0.3467,0.0276,4.6631,0,0,0,0,0,0,10,0,0,0,0,0,false,false,false,false,10,1,78,72670604,15,24,66,359,65,428,363,162,93,79,0,0,1,1,0.0,0.0,0.0027855153,0.0027855153,69,0,0,0,0,0,0,0,0,-1,-1,0.8712,0.0011,0.8753,0.7204,4.4885,0.0166,2.0185,129.7467,379.2757,0.8376,0.0018,0.8240,0.7074,7.9557,0.0159,2.4377,168.8415,536.8184,47.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,143.0000,1819.4951,121.2997,771.8833,31.1429,13572.3428,238.1113,1972.4603,31.1429,false,true
bahmni-core,11223be7afe5afcef06333a743d994fe8245efad,1449565855,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.003317314,""66"":0.0022776097,""3"":9.3567633E-4,""133"":1.823309E-4,""71"":0.0020117634,""139"":0.0064402707,""110"":0.015564434,""111"":0.022911338,""112"":0.0030961472,""147"":0.0015643422,""148"":0.0011782376,""151"":6.569887E-4,""56"":0.0049751243,""152"":1.8155765E-4,""88"":0.030633787,""124"":0.003196438}",null,0.0050,0.0991,0.0062,0.0027,0.0087,0.0002,0.0306,0.0991,0.4337,0.0293,4.9448,0,0,0,0,0,0,8,0,0,0,0,0,false,false,false,false,10,1,79,74478078,16,25,56,359,65,428,363,162,93,77,0,0,2,2,0.0,0.0,0.0055710305,0.0055710305,69,0,33,0,0,1,1,-33,0,2,-31,0.8519,0.0013,0.8305,0.7585,4.4885,0.0166,2.0185,129.7467,379.2757,0.8350,0.0016,0.8117,0.7103,7.9557,0.0159,2.4377,168.8415,536.8184,71.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,31.1429,1707.6379,113.8425,771.8833,31.1429,13429.3428,239.8097,1972.4603,31.1429,true,false
bahmni-core,347fc96b643d9a3026a0192c0e8ac61373537a66,1449665577,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0030342045,""66"":0.002091598,""3"":8.5925986E-4,""133"":1.6744E-4,""103"":0.07798165,""71"":0.0018416643,""139"":0.005912351,""110"":0.014293293,""111"":0.021010326,""112"":0.0028319128,""147"":0.0014365828,""148"":0.0010776832,""151"":6.0091936E-4,""56"":0.0045688073,""152"":1.667299E-4,""88"":0.028131936,""124"":0.0029337157}",null,0.0780,0.1689,0.0099,0.0028,0.0187,0.0002,0.0780,0.1689,0.2850,0.0168,7.8471,1,1,1,1,1,1,8,0,0,0,0,0,false,false,true,false,10,1,80,74577800,17,26,103,392,65,428,363,129,93,77,33,0,0,33,0.08418367,0.0,0.0,0.08418367,36,-33,33,33,0,-2,31,0,0,0,0,0.8544,0.0020,0.8330,0.7639,4.4885,0.0166,2.0185,129.7467,379.2757,0.8390,0.0025,0.8153,0.7236,7.9557,0.0159,2.4377,168.8415,536.8184,31.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,25.6364,2928.5974,195.2398,1252.1023,31.1429,13398.2002,243.6036,1972.4603,31.1429,true,false
bahmni-core,207916d82c4aba88bcd8eac8f5b30c13edaf21ff,1450287165,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0029502593,""66"":0.0020337312,""3"":8.321454E-4,""133"":1.6280754E-4,""103"":0.07582419,""71"":0.0017907122,""139"":0.0057487795,""110"":0.013897849,""111"":0.020428319,""112"":0.0027535646,""147"":0.0013912505,""148"":0.0010478677,""151"":5.8429403E-4,""56"":0.0044424054,""152"":1.621171E-4,""88"":0.027244218,""124"":0.002852551}",0.0758,0.0758,0.1641,0.0097,0.0028,0.0182,0.0002,0.0758,0.1641,0.2852,0.0168,7.8528,1,1,1,1,1,1,8,0,0,0,0,0,true,false,false,false,10,1,81,75199388,17,26,103,425,65,428,363,96,93,77,33,0,0,33,0.07764706,0.0,0.0,0.07764706,3,-33,0,0,0,0,0,33,0,-1,32,0.8563,0.0026,0.8338,0.7650,4.4885,0.0166,2.0185,129.7467,379.2757,0.8452,0.0032,0.8221,0.7352,7.9557,0.0159,2.4377,168.8415,536.8184,16.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,25.6364,2934.1040,195.6069,1252.1023,31.1429,13372.5645,247.6401,1972.4603,31.1429,false,false
bahmni-core,50be230dab22978aa7f29756a6013ad89936a3ca,1450352038,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0029384585,""66"":0.0020255963,""3"":8.321454E-4,""133"":1.6215631E-4,""103"":0.07359408,""71"":0.0017835493,""139"":0.005725783,""110"":0.013842258,""111"":0.020347897,""112"":0.0027425496,""147"":0.0013912505,""148"":0.0010478677,""151"":5.819569E-4,""56"":0.006718213,""152"":1.6146862E-4,""88"":0.027244218,""124"":0.0028411406}",0.0044,0.0067,0.1640,0.0096,0.0027,0.0176,0.0002,0.0736,0.1640,0.2843,0.0167,7.6296,1,1,1,1,1,1,5,0,0,0,0,0,false,true,false,false,11,1,82,75264261,17,26,56,425,65,428,363,96,93,76,0,0,1,1,0.0,0.0,0.002352941,0.002352941,3,0,0,-33,0,1,-32,0,0,0,0,0.8568,0.0027,0.8340,0.7657,4.4885,0.0166,2.0185,129.7467,379.2757,0.8457,0.0032,0.8218,0.7363,7.9557,0.0159,2.4377,168.8415,536.8184,74.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,6.0000,2939.6104,195.9740,1252.1023,31.1429,13346.9277,251.8288,1972.4603,31.1429,false,true
bahmni-core,ea91a103218f4d9578ee270b32d332d9e061584d,1450353923,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0029384585,""66"":0.0020255963,""3"":8.321454E-4,""133"":1.6215631E-4,""103"":0.07359408,""71"":0.0017835493,""139"":0.005725783,""110"":0.013842258,""111"":0.020347316,""112"":0.0027425496,""147"":0.0013912505,""148"":0.0010436763,""151"":5.819569E-4,""56"":0.006718213,""152"":1.6146862E-4,""88"":0.027244218,""124"":0.0028411406}",0.0067,0.0067,0.1640,0.0096,0.0027,0.0176,0.0002,0.0736,0.1640,0.2843,0.0167,7.6298,1,1,1,1,1,1,3,0,0,0,0,0,false,false,false,false,11,1,83,75266146,17,26,56,425,65,428,363,96,93,75,0,0,1,1,0.0,0.0,0.002352941,0.002352941,3,0,12,0,0,0,0,-12,0,1,-11,0.8570,0.0027,0.8337,0.7663,4.4885,0.0166,2.0185,129.7467,379.2757,0.8460,0.0033,0.8214,0.7373,7.9557,0.0159,2.4377,168.8415,536.8184,27.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,91.5000,2964.7532,197.6502,1252.1023,31.1429,13340.9277,256.5563,1972.4603,31.1429,false,true
bahmni-core,2bd2d3171626b146bc732c3acf4cda6e7ef32e57,1451197255,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0027522868,""66"":0.0018972609,""3"":7.763055E-4,""133"":1.5127508E-4,""103"":0.06865566,""71"":0.0016705494,""106"":0.02895323,""139"":0.0053433226,""110"":0.012913395,""111"":0.019057566,""112"":0.0025687905,""147"":0.0012978929,""148"":9.775521E-4,""151"":5.45086E-4,""56"":0.0062925695,""152"":1.5123848E-4,""88"":0.02541603,""124"":0.002661135}",null,0.0290,0.1821,0.0101,0.0026,0.0166,0.0002,0.0687,0.1821,0.2585,0.0150,6.7871,2,1,1,1,1,1,1,0,0,0,0,0,false,false,true,false,11,1,84,76109478,18,27,106,437,65,428,363,84,93,75,12,0,0,12,0.027459955,0.0,0.0,0.027459955,-9,-12,0,12,0,-1,11,12,0,-2,10,0.8596,0.0029,0.8357,0.7736,4.4885,0.0166,2.0185,129.7467,379.2757,0.8529,0.0036,0.8300,0.7433,7.9557,0.0159,2.4377,168.8415,536.8184,15.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,241.2381,2904.3960,193.6264,1252.1023,31.1429,13249.4277,259.7927,1972.4603,31.1429,true,false
bahmni-core,df3a121a36b0ae3996e421730180bf2d4eaf2457,1453715125,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0024502727,""66"":0.0016823142,""3"":6.9111993E-4,""133"":1.3467534E-4,""103"":0.061121933,""71"":0.0014859517,""106"":0.025776135,""139"":0.004756987,""108"":0.004454343,""110"":0.01149638,""111"":0.016703466,""112"":0.0022869117,""147"":0.0011554721,""148"":8.702833E-4,""151"":4.8527258E-4,""56"":0.0037499224,""152"":1.341042E-4,""88"":0.02262708,""124"":0.0023609905}",null,0.0045,0.1644,0.0087,0.0024,0.0145,0.0001,0.0611,0.1644,0.2728,0.0155,7.0630,1,1,1,1,1,1,8,0,0,0,0,0,false,false,false,false,11,1,85,78627348,19,28,108,437,65,428,363,84,93,73,0,0,2,2,0.0,0.0,0.004576659,0.004576659,-9,0,0,-12,0,2,-10,0,0,0,0,0.8698,0.0025,0.8523,0.7857,4.4885,0.0166,2.0185,129.7467,379.2757,0.8686,0.0030,0.8447,0.7757,8.8014,0.0192,2.5089,175.6482,570.4444,41.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,31.1429,3339.6997,222.6466,1252.1023,31.1429,13008.1895,260.1638,1972.4603,31.1429,true,false
bahmni-core,790016d29be375cb2e030f4eada94c09eb2e5030,1456467581,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.002155327,""66"":0.0014857525,""3"":6.0792797E-4,""133"":1.1846411E-4,""103"":0.053764526,""71"":0.0013082139,""106"":0.027218793,""139"":0.004184377,""110"":0.010112531,""111"":0.014740657,""112"":0.00201163,""147"":0.0010163848,""148"":7.6552504E-4,""151"":4.2685898E-4,""56"":0.0033050247,""152"":1.18435455E-4,""88"":0.019903397,""124"":0.002083945}",0.0228,0.0272,0.1453,0.0081,0.0020,0.0134,0.0001,0.0538,0.1453,0.2536,0.0147,6.6592,1,1,1,1,1,0,7,0,0,0,0,0,false,false,false,false,11,1,86,81379804,18,28,106,437,65,428,363,84,93,71,0,0,2,2,0.0,0.0,0.004576659,0.004576659,-9,0,0,0,0,0,0,0,0,0,0,0.7001,0.0013,0.7044,0.6561,4.4885,0.0166,2.0185,129.7467,379.2757,0.6067,0.0010,0.6173,0.5915,8.8014,0.0192,2.5089,175.6482,570.4444,33.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,31.1429,3341.8901,222.7927,1252.1023,31.1429,12977.0469,264.8377,1972.4603,31.1429,true,false
bahmni-core,15ba78933ea185675ed0b3783bf836ab271ab346,1457354883,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0020623663,""66"":0.0014216711,""3"":5.840438E-4,""133"":1.13809925E-4,""103"":0.05165224,""71"":0.0012517899,""106"":0.026061945,""139"":0.0040186597,""110"":0.009715233,""111"":0.0141053405,""112"":0.0019248673,""147"":9.764536E-4,""148"":7.325075E-4,""151"":4.0844834E-4,""56"":0.0031624774,""152"":1.1332727E-4,""88"":0.019121436,""124"":0.0019940638}",null,null,0.1394,0.0077,0.0020,0.0128,0.0001,0.0517,0.1394,0.2530,0.0146,6.6686,1,1,1,1,1,0,11,0,0,0,0,0,false,false,false,false,11,1,87,82267106,18,29,68,437,65,428,363,84,93,69,0,0,2,2,0.0,0.0,0.004576659,0.004576659,-9,0,6,0,0,0,0,-6,0,2,-4,0.7036,0.0013,0.7084,0.6602,4.4885,0.0166,2.0185,129.7467,379.2757,0.5980,0.0010,0.6189,0.5768,8.8014,0.0192,2.5089,175.6482,570.4444,24.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,771.8833,3384.7473,225.6498,1252.1023,31.1429,12945.9033,269.7063,1972.4603,31.1429,false,true
bahmni-core,4649c1af797eec7b06a0c1369a83933b872e531a,1458300086,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0019431218,""66"":0.0013394711,""3"":5.5027485E-4,""133"":1.0722951E-4,""103"":0.048665732,""71"":0.016530288,""106"":0.024555057,""139"":0.0037863033,""110"":0.009153504,""111"":0.013290186,""112"":0.0018135727,""147"":9.1999565E-4,""148"":6.929261E-4,""151"":3.8637762E-4,""56"":0.0029857159,""152"":1.0677476E-4,""88"":0.018015848,""124"":0.0018787683}",0.0012,0.0165,0.1467,0.0082,0.0019,0.0122,0.0001,0.0487,0.1467,0.2344,0.0131,5.9704,1,1,1,1,0,0,3,0,0,0,0,0,false,false,false,false,11,1,88,83212309,18,29,71,443,65,428,363,78,93,69,6,0,0,6,0.013544018,0.0,0.0,0.013544018,-15,-6,0,6,0,-2,4,6,0,-2,4,0.7230,0.0012,0.7191,0.6844,4.4885,0.0166,2.0185,129.7467,379.2757,0.6192,0.0003,0.6250,0.5972,8.8014,0.0192,2.5089,175.6482,570.4444,35.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,330.7200,2624.8640,174.9909,1252.1023,31.1429,12174.0205,259.0217,1972.4603,31.1429,true,true
bahmni-core,7afa16b1c30d5521b27cbf48e4d8ab2010b9e2de,1460451078,8,"openmrs-elis-atomfeed-client-omod/pom.xml","{""128"":0.0017649162,""97"":0.004385965,""66"":0.0012117603,""3"":4.978093E-4,""133"":9.70058E-5,""103"":0.04402574,""71"":0.015013947,""106"":0.018566387,""139"":0.0034264291,""110"":0.00828077,""111"":0.012040595,""112"":0.001647248,""147"":8.322794E-4,""148"":6.2685955E-4,""151"":3.4953875E-4,""56"":0.0027063603,""152"":9.65944E-5,""88"":0.016298141,""124"":0.0017006061}",null,0.0044,0.1336,0.0070,0.0018,0.0105,0.0001,0.0440,0.1336,0.2511,0.0137,6.2626,1,1,1,1,0,0,8,0,0,0,0,0,true,false,false,false,11,1,89,85363301,19,30,97,443,65,428,363,78,93,67,0,0,2,2,0.0,0.0,0.004514673,0.004514673,-15,0,14,-6,0,2,-4,-14,0,2,-12,0.7270,0.0011,0.7195,0.6891,5.3453,0.0192,2.1328,140.7167,420.2048,0.6115,0.0002,0.5974,0.5900,9.6700,0.0222,2.5989,183.2016,606.5476,46.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,31.1429,2389.5984,159.3066,1252.1023,31.1429,11843.3008,257.4631,1972.4603,31.1429,true,true
